0,-1.1278e-12,-0.0074211,0.0078886,0.03343,1.1278e-12,0,1.1278e-12,-0.0074211,0.0078886,0.03343,-1.1278e-12,-1.0364,3.0541,-1.0364,3.0541,0,0,0,0
0,-1.1463e-12,-0.0075424,0.0080176,0.033977,1.1463e-12,0,1.1463e-12,-0.0075424,0.0080176,0.033977,-1.1463e-12,-1.0157,3.0641,-1.0157,3.0641,0,0,0,0
0,-1.1632e-12,-0.0076535,0.0081357,0.034477,1.1632e-12,0,1.1632e-12,-0.0076535,0.0081357,0.034477,-1.1632e-12,-0.99463,3.0735,-0.99463,3.0735,0,0,0,0
0,-1.1784e-12,-0.007754,0.0082425,0.03493,1.1784e-12,0,1.1784e-12,-0.007754,0.0082425,0.03493,-1.1784e-12,-0.9733,3.0825,-0.9733,3.0825,0,0,0,0
0,-1.192e-12,-0.0078436,0.0083377,0.035333,1.192e-12,0,1.192e-12,-0.0078436,0.0083377,0.035333,-1.192e-12,-0.9517,3.091,-0.9517,3.091,0,0,0,0
0,-1.204e-12,-0.0079219,0.008421,0.035686,1.204e-12,0,1.204e-12,-0.0079219,0.008421,0.035686,-1.204e-12,-0.92983,3.0989,-0.92983,3.0989,0,0,0,0
0,-1.2141e-12,-0.0079888,0.0084921,0.035987,1.2141e-12,0,1.2141e-12,-0.0079888,0.0084921,0.035987,-1.2141e-12,-0.9077,3.1064,-0.9077,3.1064,0,0,0,0
0,-1.2225e-12,-0.0080437,0.0085506,0.036235,1.2225e-12,0,1.2225e-12,-0.0080437,0.0085506,0.036235,-1.2225e-12,-0.88532,3.1133,-0.88532,3.1133,0,0,0,0
0,-1.229e-12,-0.0080866,0.0085961,0.036428,1.229e-12,0,1.229e-12,-0.0080866,0.0085961,0.036428,-1.229e-12,-0.8627,3.1197,-0.8627,3.1197,0,0,0,0
0,-1.2336e-12,-0.008117,0.0086284,0.036565,1.2336e-12,0,1.2336e-12,-0.008117,0.0086284,0.036565,-1.2336e-12,-0.83984,3.1256,-0.83984,3.1256,0,0,0,0
0,-1.2363e-12,-0.0081346,0.0086471,0.036644,1.2363e-12,0,1.2363e-12,-0.0081346,0.0086471,0.036644,-1.2363e-12,-0.81675,3.131,-0.81675,3.131,0,0,0,0
0,-1.237e-12,-0.0081391,0.0086519,0.036665,1.237e-12,0,1.237e-12,-0.0081391,0.0086519,0.036665,-1.237e-12,-0.79344,3.1358,-0.79344,3.1358,0,0,0,0
0,-1.2356e-12,-0.0081302,0.0086425,0.036625,1.2356e-12,0,1.2356e-12,-0.0081302,0.0086425,0.036625,-1.2356e-12,-0.76992,3.1401,-0.76992,3.1401,0,0,0,0
0,-1.2322e-12,-0.0081076,0.0086185,0.036523,1.2322e-12,0,1.2322e-12,-0.0081076,0.0086185,0.036523,-1.2322e-12,-0.74619,3.1439,-0.74619,3.1439,0,0,0,0
0,-1.2266e-12,-0.008071,0.0085795,0.036358,1.2266e-12,0,1.2266e-12,-0.008071,0.0085795,0.036358,-1.2266e-12,-0.72227,3.1471,-0.72227,3.1471,0,0,0,0
0,-1.2189e-12,-0.00802,0.0085254,0.036128,1.2189e-12,0,1.2189e-12,-0.00802,0.0085254,0.036128,-1.2189e-12,-0.69815,3.1498,-0.69815,3.1498,0,0,0,0
0,-1.2089e-12,-0.0079544,0.0084556,0.035833,1.2089e-12,0,1.2089e-12,-0.0079544,0.0084556,0.035833,-1.2089e-12,-0.67386,3.152,-0.67386,3.152,0,0,0,0
0,-1.1967e-12,-0.0078739,0.00837,0.03547,1.1967e-12,0,1.1967e-12,-0.0078739,0.00837,0.03547,-1.1967e-12,-0.64939,3.1536,-0.64939,3.1536,0,0,0,0
0,-1.1821e-12,-0.007778,0.0082681,0.035038,1.1821e-12,0,1.1821e-12,-0.007778,0.0082681,0.035038,-1.1821e-12,-0.62475,3.1546,-0.62475,3.1546,0,0,0,0
0,-1.1652e-12,-0.0076666,0.0081497,0.034536,1.1652e-12,0,1.1652e-12,-0.0076666,0.0081497,0.034536,-1.1652e-12,-0.59996,3.1551,-0.59996,3.1551,0,0,0,0
0,-1.1458e-12,-0.0075393,0.0080143,0.033963,1.1458e-12,0,1.1458e-12,-0.0075393,0.0080143,0.033963,-1.1458e-12,-0.57502,3.155,-0.57502,3.155,0,0,0,0
0,-1.124e-12,-0.0073958,0.0078617,0.033316,1.124e-12,0,1.124e-12,-0.0073958,0.0078617,0.033316,-1.124e-12,-0.54993,3.1543,-0.54993,3.1543,0,0,0,0
0,-1.0997e-12,-0.0072357,0.0076916,0.032595,1.0997e-12,0,1.0997e-12,-0.0072357,0.0076916,0.032595,-1.0997e-12,-0.52471,3.1531,-0.52471,3.1531,0,0,0,0
0,-1.0728e-12,-0.0070588,0.0075036,0.031798,1.0728e-12,0,1.0728e-12,-0.0070588,0.0075036,0.031798,-1.0728e-12,-0.49936,3.1512,-0.49936,3.1512,0,0,0,0
0,-1.0433e-12,-0.0068648,0.0072973,0.030924,1.0433e-12,0,1.0433e-12,-0.0068648,0.0072973,0.030924,-1.0433e-12,-0.47389,3.1488,-0.47389,3.1488,0,0,0,0
0,-1.0112e-12,-0.0066533,0.0070725,0.029972,1.0112e-12,0,1.0112e-12,-0.0066533,0.0070725,0.029972,-1.0112e-12,-0.44831,3.1459,-0.44831,3.1459,0,0,0,0
0,-9.7631e-13,-0.006424,0.0068288,0.028939,9.7631e-13,0,9.7631e-13,-0.006424,0.0068288,0.028939,-9.7631e-13,-0.42262,3.1423,-0.42262,3.1423,0,0,0,0
0,-9.3872e-13,-0.0061767,0.0065659,0.027825,9.3872e-13,0,9.3872e-13,-0.0061767,0.0065659,0.027825,-9.3872e-13,-0.39684,3.1381,-0.39684,3.1381,0,0,0,0
